trade_id,pair,direction,year,session,entry_leg,entry_price,sl_price,tp1_price,tp2_price,tp3_price,entry,sl_usd,tp1_usd,tp2_usd,tp3_usd,lot,open_bar,open_time,close_bar,close_time,status,result,profit_usd,exit_price,exit_reason,max_level_reached,sl_pips,tp1_pips,tp2_pips,tp3_pips,month,week_no,margin_used,score
bd1700b9-0df6-4ce1-9166-967eaa4f7105,GBPJPYm,BUY,2026,Asia,A,212.931,212.6133,213.2487,213.5664,213.8841,212.931,-8.47,8.47,16.92,25.39,0.04,7506,2026-06-19 05:49:00 IST,7768,2026-06-19 10:11:00 IST,CLOSED,LOSS,-5.97,212.6133,sl_hit,sl_hit,31.8,31.8,63.5,95.3,6,2.0,25.0,83.7
07a35eff-33c5-4434-8437-c48133048a4d,GBPJPYm,BUY,2026,Asia,C,212.681,212.3633,212.9987,213.3164,213.6341,212.681,-8.47,8.47,16.92,25.39,0.04,7550,2026-06-19 06:33:00 IST,8597,2026-06-20 00:00:00 IST,CLOSED,EXPIRED,3.61,213.449,expired_session_end,tp2,31.8,31.8,63.5,95.3,6,2.0,25.0,78.7
cf49603b-77e8-42a0-b445-653bbf206c9e,EURJPYm,SELL,2026,Asia,C,185.608,185.8303,185.3857,185.1634,184.9411,185.608,-5.91,5.91,11.85,17.77,0.04,,,1640,2026-06-15 03:30:00 IST,CLOSED,CANCELLED,0.0,185.608,expired_2_days,none,22.2,22.2,44.5,66.7,6,,21.6,78.6
9b1b6900-1ccc-4e84-9aa7-e6d6bd72e040,EURJPYm,SELL,2026,London,A,185.358,185.5803,185.1357,184.9134,184.6911,185.358,-5.91,5.91,11.85,17.77,0.04,691,2026-06-12 11:31:00 IST,1648,2026-06-15 03:38:00 IST,CLOSED,LOSS,-4.8,185.5803,sl_hit,sl_hit,22.2,22.2,44.5,66.7,6,1.0,21.6,83.6
fda84d92-06c0-4f2f-b207-b6dce56f101e,EURJPYm,SELL,2026,Asia,C,185.839,185.9981,185.6799,185.5208,185.3617,185.839,-4.24,4.24,8.47,12.71,0.04,1874,2026-06-15 07:24:00 IST,2474,2026-06-15 17:24:00 IST,CLOSED,LOSS,-3.42,185.9981,sl_hit,sl_hit,15.9,15.9,31.8,47.7,6,1.0,21.6,78.5
57abc49a-17cf-4149-b2bb-6cf9c0de9c85,EURJPYm,BUY,2026,Asia,A,185.735,185.5897,185.8803,186.0256,186.1709,185.735,-3.86,3.86,7.75,11.62,0.04,3261,2026-06-16 06:32:00 IST,3282,2026-06-16 06:53:00 IST,CLOSED,LOSS,-3.13,185.5897,sl_hit,sl_hit,14.5,14.5,29.1,43.6,6,1.0,21.6,83.4
a0833053-cd11-4bf3-a744-ef22bb7cbbe3,EURJPYm,SELL,2026,Asia,A,185.589,185.7481,185.4299,185.2708,185.1117,185.589,-4.24,4.24,8.47,12.71,0.04,3282,2026-06-16 06:53:00 IST,3630,2026-06-16 12:41:00 IST,CLOSED,LOSS,-3.43,185.7481,sl_hit,sl_hit,15.9,15.9,31.8,47.7,6,1.0,21.6,83.5
281ca138-8357-47b2-93cb-2b6c8e5e5bd5,EURJPYm,SELL,2026,Asia,A,186.246,186.4116,186.0804,185.9148,185.7492,186.246,-4.42,4.42,8.82,13.24,0.04,4680,2026-06-17 06:11:00 IST,5328,2026-06-17 16:59:00 IST,CLOSED,WIN,6.23,185.7492,tp3,tp3,16.6,16.6,33.1,49.7,6,1.0,21.6,83.5
3fbc12e2-0d12-4f66-a649-39118683eaca,EURJPYm,BUY,2026,Asia,C,185.485,185.3397,185.6303,185.7756,185.9209,185.485,-3.86,3.86,7.75,11.62,0.04,,,5958,2026-06-18 03:30:00 IST,CLOSED,CANCELLED,0.0,185.485,expired_2_days,none,14.5,14.5,29.1,43.6,6,,21.6,78.4
fbb2d417-235f-477d-be2a-a1552109a226,EURJPYm,BUY,2026,London,A,184.801,184.6239,184.9781,185.1552,185.3323,184.801,-4.72,4.72,9.43,14.15,0.04,6572,2026-06-18 13:44:00 IST,6611,2026-06-18 14:23:00 IST,CLOSED,LOSS,-3.83,184.6239,sl_hit,sl_hit,17.7,17.7,35.4,53.1,6,1.0,21.6,83.5
fa2aa39b-b1dc-4fab-afd7-b1031736611f,EURJPYm,BUY,2026,NewYork Open,C,184.551,184.3739,184.7281,184.9052,185.0823,184.551,-4.72,4.72,9.43,14.15,0.04,6738,2026-06-18 16:30:00 IST,6756,2026-06-18 16:48:00 IST,CLOSED,LOSS,-3.84,184.3739,sl_hit,sl_hit,17.7,17.7,35.4,53.1,6,1.0,21.6,78.5
0217759f-ed22-4f98-9f1a-8eb0bfd647d2,EURJPYm,SELL,2026,Asia,C,186.496,186.6616,186.3304,186.1648,185.9992,186.496,-4.42,4.42,8.82,13.24,0.04,,,7398,2026-06-19 03:30:00 IST,CLOSED,CANCELLED,0.0,186.496,expired_2_days,none,16.6,16.6,33.1,49.7,6,,21.6,78.5
8570198d-74a2-4476-bc5c-96f0a9e7a60c,EURJPYm,BUY,2026,Asia,A,184.812,184.6091,185.0149,185.2178,185.4207,184.812,-5.41,5.41,10.82,16.22,0.04,7542,2026-06-19 05:54:00 IST,7554,2026-06-19 06:06:00 IST,CLOSED,LOSS,-4.39,184.6091,sl_hit,sl_hit,20.3,20.3,40.6,60.9,6,2.0,21.6,83.6
1bd44995-9849-43db-b97f-b8180658888a,EURJPYm,BUY,2026,Asia,C,184.562,184.3591,184.7649,184.9678,185.1707,184.562,-5.41,5.41,10.82,16.22,0.04,7581,2026-06-19 06:33:00 IST,7821,2026-06-19 10:33:00 IST,CLOSED,LOSS,-4.4,184.3591,sl_hit,sl_hit,20.3,20.3,40.6,60.9,6,2.0,21.6,78.6
